index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0019,27.4830,Town6,env6.jpg,1,?,25.3286
2,1,1,1.0019,27.4830,Town6,env6.jpg,2,?,1.1436
3,1,1,1.0019,27.4830,Town6,env6.jpg,3,?,1.0069
4,1,2,28.5210,11.3420,Town8,env8.jpg,1,dog,5.4207
5,1,2,28.5210,11.3420,Town8,env8.jpg,2,beyonce,4.0950
6,1,2,28.5210,11.3420,Town8,env8.jpg,3,oranges,1.8244
7,1,3,39.8986,19.2681,Town1,env1.jpg,1,zebra,6.7555
8,1,3,39.8986,19.2681,Town1,env1.jpg,2,george clooney,5.7986
9,1,3,39.8986,19.2681,Town1,env1.jpg,3,Lettuce,6.7118
10,1,4,59.2018,31.7603,Town5,env5.jpg,1,benedict cumberbatch,8.1967
11,1,4,59.2018,31.7603,Town5,env5.jpg,2,grapes,17.4495
12,1,4,59.2018,31.7603,Town5,env5.jpg,3,hammer,6.1123
13,1,5,90.9975,21.0534,Town12,env12.jpg,1,grapes,10.6445
14,1,5,90.9975,21.0534,Town12,env12.jpg,2,?,9.5450
15,1,5,90.9975,21.0534,Town12,env12.jpg,3,?,0.8621
16,1,6,112.0863,28.5650,Town3,env3.jpg,1,emma watson,11.0236
17,1,6,112.0863,28.5650,Town3,env3.jpg,2,screwdriver,11.2177
18,1,6,112.0863,28.5650,Town3,env3.jpg,3,?,6.3217
19,1,7,140.6866,30.2076,Town7,env7.jpg,1,sheldon cooper,11.6612
20,1,7,140.6866,30.2076,Town7,env7.jpg,2,screw driver,13.9703
21,1,7,140.6866,30.2076,Town7,env7.jpg,3,giraffe,4.5743
22,1,8,170.9304,21.7338,Town9,env9.jpg,1,goat,7.1350
23,1,8,170.9304,21.7338,Town9,env9.jpg,2,?,13.9163
24,1,8,170.9304,21.7338,Town9,env9.jpg,3,?,0.6807
25,1,9,192.6995,11.3422,Town10,env10.jpg,1,?,9.8940
26,1,9,192.6995,11.3422,Town10,env10.jpg,2,?,0.7111
27,1,9,192.6995,11.3422,Town10,env10.jpg,3,?,0.7354
28,1,10,204.0773,6.6125,Town11,env11.jpg,1,johnny depp,3.4682
29,1,10,204.0773,6.6125,Town11,env11.jpg,2,elephant,1.7286
30,1,10,204.0773,6.6125,Town11,env11.jpg,3,carrot,1.4139
31,1,11,210.7254,16.7773,Town2,env2.jpg,1,mark zuckerberg,10.1187
32,1,11,210.7254,16.7773,Town2,env2.jpg,2,cucumber,5.3132
33,1,11,210.7254,16.7773,Town2,env2.jpg,3,kat,1.3437
34,1,12,227.5386,30.9660,Town4,env4.jpg,1,crocodile,21.2743
35,1,12,227.5386,30.9660,Town4,env4.jpg,2,kiera knightley,3.7029
36,1,12,227.5386,30.9660,Town4,env4.jpg,3,saw,5.9867
37,2,1,1.0015,30.0460,Town12,env12.jpg,1,zoey dechanel,16.6240
38,2,1,1.0015,30.0460,Town12,env12.jpg,2,panda,6.9725
39,2,1,1.0015,30.0460,Town12,env12.jpg,3,apple,6.4454
40,2,2,31.0726,21.8315,Town7,env7.jpg,1,screw driver,14.0765
41,2,2,31.0726,21.8315,Town7,env7.jpg,2,giraffe,5.4020
42,2,2,31.0726,21.8315,Town7,env7.jpg,3,sheldon cooper,2.3511
43,2,3,52.9296,9.1342,Town6,env6.jpg,1,taylor swift,4.8230
44,2,3,52.9296,9.1342,Town6,env6.jpg,2,cow,2.0552
45,2,3,52.9296,9.1342,Town6,env6.jpg,3,measuring tape,2.2543
46,2,4,62.0892,14.3489,Town8,env8.jpg,1,dog,1.7667
47,2,4,62.0892,14.3489,Town8,env8.jpg,2,beyonce,3.8792
48,2,4,62.0892,14.3489,Town8,env8.jpg,3,oranges,8.7013
49,2,5,76.4630,13.2479,Town4,env4.jpg,1,kiera knightley,5.3749
50,2,5,76.4630,13.2479,Town4,env4.jpg,2,crocodile,4.9677
51,2,5,76.4630,13.2479,Town4,env4.jpg,3,saw,2.9034
52,2,6,89.7360,8.8618,Town1,env1.jpg,1,zebra,3.0541
53,2,6,89.7360,8.8618,Town1,env1.jpg,2,george clooney,3.5342
54,2,6,89.7360,8.8618,Town1,env1.jpg,3,lettuce,2.2717
55,2,7,98.6226,13.8321,Town11,env11.jpg,1,johnny depp,8.0237
56,2,7,98.6226,13.8321,Town11,env11.jpg,2,elephant,2.7342
57,2,7,98.6226,13.8321,Town11,env11.jpg,3,carrot,3.0725
58,2,8,112.4796,16.8659,Town3,env3.jpg,1,hermione granger,7.8575
59,2,8,112.4796,16.8659,Town3,env3.jpg,2,bear,2.6222
60,2,8,112.4796,16.8659,Town3,env3.jpg,3,screw driver,6.3844
61,2,9,129.3707,25.9543,Town10,env10.jpg,1,grapes,22.3295
62,2,9,129.3707,25.9543,Town10,env10.jpg,2,,2.0722
63,2,9,129.3707,25.9543,Town10,env10.jpg,3,?,1.5508
64,2,10,155.3506,11.6473,Town2,env2.jpg,1,mark zuckerberg,6.2870
65,2,10,155.3506,11.6473,Town2,env2.jpg,2,cat,3.0791
66,2,10,155.3506,11.6473,Town2,env2.jpg,3,cucumber,2.2793
67,2,11,167.0227,12.4390,Town5,env5.jpg,1,benedict cumberbatch,7.0854
68,2,11,167.0227,12.4390,Town5,env5.jpg,2,flamingo,2.0245
69,2,11,167.0227,12.4390,Town5,env5.jpg,3,hammer,3.3273
70,2,12,179.4870,17.2808,Town9,env9.jpg,1,goat,4.8704
71,2,12,179.4870,17.2808,Town9,env9.jpg,2,?,11.4319
72,2,12,179.4870,17.2808,Town9,env9.jpg,3,?,0.9768
